condition,subjID,phase,trial,trial_type,target,correct_order,correct,wrong,strategy,strategy_coded,lang1,lang1_rating,lang2,lang2_rating,lang3,lang3_rating,lang4,lang4_rating,response,accuracy,catch_accuracy
shapes,4MZP37TI,test,11,post-pre,hexagon-semicircle,2,hexagon-semicircle-trefoil,trefoil-hexagon-semicircle,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,12,post-pre,circle-diamond,2,circle-diamond-rectangle,rectangle-circle-diamond,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,13,post-pre,polygon-right,1,polygon-right-ring,ring-polygon-right,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,14,post-pre,octagon-trapeze,1,octagon-trapeze-crescent,crescent-octagon-trapeze,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,15,post-pre,cross-semicircle,2,cross-semicircle-octagon,octagon-cross-semicircle,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,16,pre-diff,diamond-kite,1,pentagon-diamond-kite,heart-rectangle-star,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,17,post-pre,arrow-crescent,1,arrow-crescent-cross,cross-arrow-crescent,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,18,post-pre,hexagon-trapeze,2,hexagon-trapeze-right,right-hexagon-trapeze,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,19,post-pre,octagon-star,2,octagon-star-hexagon,hexagon-octagon-star,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,20,ident-diff,pentagon-trapeze,2,pentagon-trapeze,cross-right-heart,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,4MZP37TI,test,21,pre-diff,cross-pac,1,ellipse-cross-pac,scalene-rectangle-right,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,22,ident-post,square-trefoil,1,square-trefoil,square-trefoil-triangle,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,23,ident-pre,ellipse-octagon,2,ellipse-octagon,circle-ellipse-octagon,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,4MZP37TI,test,24,post-pre,pentagon-star,1,pentagon-star-parallelogram,parallelogram-pentagon-star,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,25,post-pre,right-ring,2,right-ring-heart,heart-right-ring,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,26,ident-post,hexagon-quatrefoil,1,hexagon-quatrefoil,hexagon-quatrefoil-pac,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,27,ident-pre,circle-pac,1,circle-pac,parallelogram-circle-pac,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,28,post-pre,ellipse-parallelogram,1,ellipse-parallelogram-heart,heart-ellipse-parallelogram,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,29,post-pre,crescent-trefoil,2,crescent-trefoil-pentagon,pentagon-crescent-trefoil,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,30,post-pre,circle-heart,1,circle-heart-scalene,scalene-circle-heart,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,31,ident-pre,parallelogram-square,2,parallelogram-square,ellipse-parallelogram-square,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,32,post-pre,hexagon-kite,1,hexagon-kite-pac,pac-hexagon-kite,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,33,post-pre,rectangle-square,2,rectangle-square-octagon,octagon-rectangle-square,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,4MZP37TI,test,34,post-pre,crescent-heart,1,crescent-heart-trapeze,trapeze-crescent-heart,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,35,post-pre,polygon-triangle,1,polygon-triangle-trefoil,trefoil-polygon-triangle,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,36,pre-diff,square-triangle,1,semicircle-square-triangle,triangle-ellipse-right,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,37,post-pre,cross-heart,2,cross-heart-ring,ring-cross-heart,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,4MZP37TI,test,38,post-pre,diamond-polygon,1,diamond-polygon-hexagon,hexagon-diamond-polygon,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,4MZP37TI,test,39,ident-diff,ellipse-semicircle,2,ellipse-semicircle,octagon-rectangle-trapeze,NA,no_strategy,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,0,ident-pre,circle-cross,2,circle-cross,pentagon-circle-cross,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,1,ident-post,pac-scalene,1,pac-scalene,pac-scalene-parallelogram,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,0,pre-diff,arrow-semicircle,2,hexagon-arrow-semicircle,square-crescent-right,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,1,post-diff,arrow-rectangle,2,arrow-rectangle-pentagon,quatrefoil-octagon-polygon,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,2,post-pre,crescent-pentagon,2,crescent-pentagon-scalene,scalene-crescent-pentagon,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,3,pre-diff,octagon-trapeze,1,trefoil-octagon-trapeze,hexagon-star-circle,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,4,post-pre,square-star,1,square-star-rectangle,rectangle-square-star,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,5,post-pre,parallelogram-trefoil,1,parallelogram-trefoil-ring,ring-parallelogram-trefoil,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,6,ident-pre,pac-trefoil,2,pac-trefoil,arrow-pac-trefoil,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,7,ident-diff,diamond-pentagon,1,diamond-pentagon,diamond-trapeze-right,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,8,post-diff,arrow-right,1,arrow-right-trefoil,circle-kite-diamond,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,9,ident-post,pac-semicircle,2,pac-semicircle,pac-semicircle-parallelogram,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,10,post-pre,arrow-diamond,2,arrow-diamond-ring,ring-arrow-diamond,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,0ZDY6LU4,test,11,post-pre,octagon-right,1,octagon-right-parallelogram,parallelogram-octagon-right,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,12,ident-diff,heart-scalene,2,heart-scalene,parallelogram-heart-cross,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,13,post-pre,kite-polygon,1,kite-polygon-pac,pac-kite-polygon,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,14,post-pre,polygon-triangle,2,polygon-triangle-crescent,crescent-polygon-triangle,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,15,post-pre,cross-ring,2,cross-ring-right,right-cross-ring,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,16,ident-pre,parallelogram-triangle,1,parallelogram-triangle,heart-parallelogram-triangle,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,17,post-pre,semicircle-trapeze,2,semicircle-trapeze-polygon,polygon-semicircle-trapeze,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,18,post-pre,heart-ring,2,heart-ring-pentagon,pentagon-heart-ring,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,19,post-pre,heart-semicircle,2,heart-semicircle-arrow,arrow-heart-semicircle,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,20,post-pre,polygon-star,1,polygon-star-triangle,triangle-polygon-star,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,0.941176471
shapes,0ZDY6LU4,test,21,post-pre,arrow-trefoil,1,arrow-trefoil-hexagon,hexagon-arrow-trefoil,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,22,post-pre,arrow-square,2,arrow-square-scalene,scalene-arrow-square,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,23,post-pre,heart-hexagon,2,heart-hexagon-polygon,polygon-heart-hexagon,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,24,pre-diff,kite-right,1,quatrefoil-kite-right,semicircle-kite-ellipse,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,25,post-pre,ellipse-ring,2,ellipse-ring-right,right-ellipse-ring,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,26,post-pre,square-trefoil,1,square-trefoil-triangle,triangle-square-trefoil,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,27,post-pre,heart-pentagon,2,heart-pentagon-cross,cross-heart-pentagon,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,28,post-pre,scalene-trapeze,1,scalene-trapeze-ring,ring-scalene-trapeze,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,29,post-pre,arrow-trapeze,2,arrow-trapeze-circle,circle-arrow-trapeze,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,30,ident-pre,quatrefoil-right,2,quatrefoil-right,ring-quatrefoil-right,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,31,post-diff,crescent-cross,1,crescent-cross-hexagon,crescent-trapeze-scalene,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,32,post-pre,pentagon-rectangle,2,pentagon-rectangle-ring,ring-pentagon-rectangle,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,33,ident-diff,scalene-star,2,scalene-star,parallelogram-kite-hexagon,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,34,post-pre,ring-square,1,ring-square-arrow,arrow-ring-square,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,0.941176471
shapes,0ZDY6LU4,test,35,post-pre,right-trefoil,2,right-trefoil-circle,circle-right-trefoil,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,36,ident-post,hexagon-rectangle,1,hexagon-rectangle,hexagon-rectangle-trapeze,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,37,post-pre,crescent-triangle,1,crescent-triangle-ellipse,ellipse-crescent-triangle,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.941176471
shapes,0ZDY6LU4,test,38,post-pre,ellipse-octagon,2,ellipse-octagon-trefoil,trefoil-ellipse-octagon,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.941176471
shapes,0ZDY6LU4,test,39,ident-post,arrow-cross,2,arrow-cross,arrow-cross-rectangle,My only strategy was to try to memorize the initial shapes.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.941176471
shapes,YNPLVK3E,test,0,pre-diff,heart-kite,1,right-heart-kite,diamond-trapeze-triangle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,1,ident-post,circle-cross,2,circle-cross,circle-cross-trapeze,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,0,ident-pre,cross-semicircle,1,cross-semicircle,right-cross-semicircle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,1,ident-pre,quatrefoil-scalene,1,quatrefoil-scalene,pac-quatrefoil-scalene,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,2,post-pre,circle-triangle,2,circle-triangle-diamond,diamond-circle-triangle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,3,ident-pre,semicircle-trefoil,1,semicircle-trefoil,hexagon-semicircle-trefoil,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,4,post-diff,arrow-trapeze,2,arrow-trapeze-crescent,triangle-ring-trapeze,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,5,pre-diff,circle-right,2,star-circle-right,ring-cross-diamond,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,6,ident-post,diamond-trefoil,2,diamond-trefoil,diamond-trefoil-scalene,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,7,pre-diff,diamond-square,2,cross-diamond-square,hexagon-semicircle-star,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,8,ident-diff,scalene-triangle,1,scalene-triangle,rectangle-kite-quatrefoil,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,9,post-pre,arrow-circle,2,arrow-circle-octagon,octagon-arrow-circle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,10,ident-diff,cross-rectangle,1,cross-rectangle,square-ellipse-star,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,11,post-diff,trapeze-triangle,2,trapeze-triangle-cross,square-right-octagon,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,12,ident-post,star-trapeze,1,star-trapeze,star-trapeze-diamond,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,13,pre-diff,arrow-triangle,2,trefoil-arrow-triangle,pentagon-ring-crescent,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,14,post-pre,diamond-polygon,2,diamond-polygon-trapeze,trapeze-diamond-polygon,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,15,post-pre,arrow-semicircle,2,arrow-semicircle-triangle,triangle-arrow-semicircle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,16,post-pre,cross-right,2,cross-right-heart,heart-cross-right,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,17,post-pre,arrow-scalene,1,arrow-scalene-pac,pac-arrow-scalene,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,18,post-pre,crescent-star,1,crescent-star-rectangle,rectangle-crescent-star,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,19,post-pre,cross-heart,2,cross-heart-square,square-cross-heart,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,20,post-diff,pac-parallelogram,1,pac-parallelogram-quatrefoil,rectangle-cross-ring,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,21,post-pre,crescent-scalene,1,crescent-scalene-diamond,diamond-crescent-scalene,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,22,ident-post,crescent-triangle,2,crescent-triangle,crescent-triangle-pac,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,23,post-pre,pentagon-semicircle,2,pentagon-semicircle-scalene,scalene-pentagon-semicircle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,24,post-pre,arrow-trefoil,1,arrow-trefoil-trapeze,trapeze-arrow-trefoil,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,25,post-pre,crescent-octagon,2,crescent-octagon-semicircle,semicircle-crescent-octagon,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,26,ident-diff,semicircle-square,2,semicircle-square,diamond-hexagon-square,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,27,post-pre,pac-rectangle,2,pac-rectangle-semicircle,semicircle-pac-rectangle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,28,post-pre,ellipse-semicircle,2,ellipse-semicircle-pentagon,pentagon-ellipse-semicircle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,29,post-pre,kite-rectangle,1,kite-rectangle-triangle,triangle-kite-rectangle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,30,post-pre,quatrefoil-trapeze,2,quatrefoil-trapeze-arrow,arrow-quatrefoil-trapeze,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,31,post-pre,quatrefoil-ring,1,quatrefoil-ring-right,right-quatrefoil-ring,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,32,post-pre,circle-polygon,1,circle-polygon-ring,ring-circle-polygon,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,33,post-pre,diamond-kite,2,diamond-kite-polygon,polygon-diamond-kite,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,34,post-pre,ring-semicircle,2,ring-semicircle-square,square-ring-semicircle,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,YNPLVK3E,test,35,post-pre,heart-scalene,1,heart-scalene-semicircle,semicircle-heart-scalene,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,36,post-pre,diamond-star,1,diamond-star-kite,kite-diamond-star,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,YNPLVK3E,test,37,post-pre,diamond-ring,1,diamond-ring-scalene,scalene-diamond-ring,Select the exact match. Then select the pair that appeared first in the image.,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1
