Subject,Procedure,Version,Contrast,Item,Condition,WordL,WordR,Words.ACC,Words.RT
2,TrialProc,B2,F,102,Unrelated,WISH,CENTRE,1,2090
2,TrialProc,B1,H,9,Unrelated,TAIL,LEGEND,0,2190
2,TrialProc,A1,F,30,Related,WET,DRY,1,1216
2,TrialProc,A1,F,19,Related,OLD,YOUNG,1,1314
2,TrialProc,B2,PB,2,Control,PETROL,DUMP,1,1855
2,TrialProc,A2,F,52,Related,HEALTHY,ILL,1,2291
2,TrialProc,A2,F,58,Related,SOAP,CLEAN,1,1235
2,TrialProc,B2,H,5,Unrelated,DAUGHTER,SUN,1,2031
2,TrialProc,B2,F,112,Related,SMOKE,CIGARETTE,1,1342
2,TrialProc,A1,F,22,Related,PLANE,FLIGHT,1,1702
2,TrialProc,B2,PB,16,Control,HAMSTER,JET,1,2216
2,TrialProc,B2,F,105,Unrelated,OPEN,ARMY,1,1686
2,TrialProc,A2,F,37,Related,BRONZE,SILVER,1,1616
2,TrialProc,A2,H,8,Control,CHEAP,SOIL,1,1674
2,TrialProc,B1,F,85,Related,RUG,CARPET,1,2088
2,TrialProc,A2,F,48,Related,PILLOW,BLANKET,1,3140
2,TrialProc,A1,PB,12,Control,SOUND,TIED,1,2889
2,TrialProc,A1,F,29,Related,WANT,DESIRE,0,2567
2,TrialProc,B1,F,63,Unrelated,BLUE,ESTATE,1,2293
2,TrialProc,A1,H,2,Unrelated,CELL,SHOP,1,2965
2,TrialProc,B1,F,76,Unrelated,INJURE,ART,1,2423
2,TrialProc,A2,F,51,Related,SATURN,PLANET,1,1880
2,TrialProc,A2,LR,7,Unrelated,YELLOW,LED,1,2386
2,TrialProc,B1,F,65,Unrelated,CLOCK,SLIP,1,3545
2,TrialProc,B1,F,69,Related,CUP,SAUCER,1,2364
2,TrialProc,B1,H,10,Control,NIECE,WAR,1,2543
2,TrialProc,B2,F,92,Unrelated,PINE,GAME,1,2635
2,TrialProc,A2,F,45,Related,PERMIT,ALLOW,1,1754
2,TrialProc,A2,PB,17,Unrelated,SHOWER,PATH,1,1721
2,TrialProc,A2,F,53,Related,SLEET,SNOW,1,1879
2,TrialProc,A2,F,43,Related,NOSE,SMELL,1,2170
2,TrialProc,B1,PB,10,Unrelated,BAN,FRYING,1,2623
2,TrialProc,A2,F,60,Related,SPRING,SUMMER,1,1918
2,TrialProc,B2,F,99,Related,HUSBAND,WIFE,1,1423
2,TrialProc,A2,PB,7,Unrelated,SAND,PEACH,1,3542
2,TrialProc,B2,F,119,Related,WIND,BLOW,1,1693
2,TrialProc,A2,F,31,Related,BLIND,DEAF,1,3022
2,TrialProc,B1,PB,19,Unrelated,BAD,PAPER,1,2355
2,TrialProc,A1,F,7,Related,DRUG,ADDICT,1,2051
2,TrialProc,A1,F,12,Related,HAMMER,TOOL,1,1599
2,TrialProc,B2,LR,9,Control,MANY,POT,1,2096
2,TrialProc,A1,F,10,Related,FINGER,THUMB,1,1770
2,TrialProc,A1,F,14,Related,HELP,AID,1,1295
2,TrialProc,A1,PB,4,Control,HILL,WAITER,1,2937
2,TrialProc,B1,F,82,Unrelated,PHONE,SHEEP,1,1577
2,TrialProc,B2,F,113,Unrelated,NEXT,ROUGH,1,2188
2,TrialProc,A1,H,18,Control,FIGHT,PLACE,1,2419
2,TrialProc,B1,F,80,Related,OFFICE,DESK,1,3312
2,TrialProc,B1,F,70,Unrelated,FLOAT,SING,1,2110
2,TrialProc,A1,LR,14,Control,EJECT,UPRIGHT,1,3514
2,TrialProc,B2,F,114,Unrelated,ROOM,PAUSE,1,1575
2,TrialProc,B1,F,77,Related,LAUGH,JOKE,1,1504
2,TrialProc,B1,F,83,Related,QUESTION,ANSWER,1,1730
2,TrialProc,B2,F,116,Unrelated,DOOR,SPEAK,1,1379
2,TrialProc,A1,LR,2,Control,MATE,HEART,1,1520
2,TrialProc,B1,F,88,Related,TEA,COFFEE,1,955
2,TrialProc,A1,F,4,Related,BUS,LORRY,0,1632
2,TrialProc,A2,LR,3,Unrelated,COOKED,LAW,1,3927
2,TrialProc,B2,F,120,Related,WORLD,GLOBE,1,1618
2,TrialProc,B1,F,90,Unrelated,UP,BLACK,1,2054
2,TrialProc,A2,H,13,Control,PRODUCED,MAIN,1,1899
2,TrialProc,B1,F,72,Related,HATE,LOVE,1,1143
2,TrialProc,B1,F,79,Related,LION,TIGER,1,1351
2,TrialProc,B1,LR,11,Unrelated,RACK,MISSING,1,3009
2,TrialProc,B2,F,100,Related,KNIFE,FORK,1,1590
2,TrialProc,B2,F,104,Related,MOUSE,RAT,1,2150
2,TrialProc,B1,H,12,Unrelated,FLOWER,BAKE,1,1906
2,TrialProc,B1,F,68,Related,CRY,TEARS,1,1450
2,TrialProc,B2,F,115,Related,STUDENT,LEARN,1,1365
2,TrialProc,B2,PB,13,Control,HOLE,WIT,1,1691
2,TrialProc,B1,F,67,Related,COUGH,SNEEZE,1,1798
2,TrialProc,A2,F,39,Related,HOT,COLD,1,1044
2,TrialProc,A2,LR,6,Unrelated,TORN,LIP,1,2714
2,TrialProc,B1,F,89,Unrelated,THICK,PASS,1,1462
2,TrialProc,A1,F,1,Related,ADD,SUBTRACT,1,1981
2,TrialProc,A2,LR,17,Control,WATER,SANE,1,2177
2,TrialProc,B1,F,75,Related,HOUSE,HOME,1,1241
2,TrialProc,A2,F,32,Related,TREE,LEAF,1,2300
2,TrialProc,B2,PB,20,Unrelated,EQUAL,BEER,1,1485
2,TrialProc,A2,F,33,Related,CABBAGE,VEGETABLE,1,1598
2,TrialProc,A1,F,9,Related,FAST,SLOW,1,1095
2,TrialProc,B2,LR,19,Control,PASSION,DUST,1,1575
2,TrialProc,A1,F,20,Related,OVEN,KITCHEN,1,1226
2,TrialProc,B2,F,101,Related,LIBRARY,BOOKS,1,1522
2,TrialProc,A2,PB,9,Unrelated,GROWL,PARK,1,2945
2,TrialProc,A2,F,35,Related,NORTH,WEST,1,1415
2,TrialProc,B1,F,87,Unrelated,SIGN,HEAD,1,2159
2,TrialProc,B1,LR,12,Control,TAG,BEHIND,1,1701
2,TrialProc,B1,F,74,Related,HOUR,MINUTE,1,1325
2,TrialProc,A2,F,49,Related,BOWL,DISH,1,1405
2,TrialProc,B1,H,16,Control,WEAR,MONTH,1,1575
2,TrialProc,A1,F,28,Related,SWEET,BITTER,1,1052
2,TrialProc,A2,F,47,Related,PICK,CHOOSE,1,1364
2,TrialProc,B2,H,1,Unrelated,WHEEL,BREAK,1,1817
2,TrialProc,B1,F,61,Unrelated,AIR,UNDO,1,1418
2,TrialProc,B2,F,109,Unrelated,DAWN,COST,1,1347
2,TrialProc,B2,LR,13,Unrelated,EGG,RAY,0,1844
2,TrialProc,B1,F,71,Related,FOOL,IDIOT,1,1561
2,TrialProc,A1,F,3,Related,BRIDE,WEDDING,1,1485
2,TrialProc,A2,PB,14,Control,BIRD,LEAK,1,1771
2,TrialProc,A2,F,42,Related,MOVIE,FILM,1,1035
2,TrialProc,B1,F,84,Related,READ,WRITE,1,1163
2,TrialProc,B2,LR,16,Control,KNEE,MAP,1,1121
2,TrialProc,A2,F,57,Related,VILLAGE,TOWN,1,1246
2,TrialProc,B2,F,98,Unrelated,WAVE,WEAPON,1,1389
2,TrialProc,A1,LR,15,Control,SONG,MISTAKE,1,1648
2,TrialProc,A1,F,24,Related,RICH,WEALTHY,1,1266
2,TrialProc,A1,F,11,Related,FIRE,BURN,1,1521
2,TrialProc,B2,PB,8,Control,MONEY,SAY,1,1276
2,TrialProc,A1,F,2,Related,BRAIN,MIND,1,1093
2,TrialProc,B2,F,110,Unrelated,OVER,HURRY,1,1819
2,TrialProc,A1,PB,5,Control,DIG,SMALL,1,1504
2,TrialProc,A2,F,34,Related,TONGUE,TEETH,1,1250
2,TrialProc,B2,F,94,Related,EXAM,TEST,1,998
2,TrialProc,A2,H,11,Control,HIPS,TASTE,1,1221
2,TrialProc,B2,F,118,Unrelated,SKILL,CLIMATE,1,3330
2,TrialProc,A1,F,17,Related,LOUD,QUIET,1,1225
2,TrialProc,B2,LR,1,Unrelated,STAMPS,CORRECT,1,2216
2,TrialProc,B1,F,81,Unrelated,OWE,PIGEON,0,1249
2,TrialProc,A2,F,59,Related,BROAD,"NARROW",1,1947
2,TrialProc,A1,PB,15,Unrelated,PULL,COW,1,1176
2,TrialProc,B2,F,96,Related,FIRST,LAST,1,1034
2,TrialProc,B1,F,66,Unrelated,COAT,WILL,1,953
2,TrialProc,B2,H,3,Unrelated,BEEF,MEET,0,1115
2,TrialProc,B2,F,103,Related,MOTHER,FATHER,1,1088
2,TrialProc,A1,F,18,Related,"NATION",COUNTRY,1,1471
2,TrialProc,A2,PB,6,Unrelated,PAW,PEAR,1,915
2,TrialProc,B1,F,73,Unrelated,HOLIDAY,OTHER,1,1996
2,TrialProc,A2,F,50,Related,SALMON,FISH,1,1318
2,TrialProc,B1,LR,18,Unrelated,CROWD,SKY,0,1271
2,TrialProc,A1,F,5,Related,CLOTHES,SHIRTS,1,1920
2,TrialProc,A1,F,15,Related,KING,QUEEN,1,1011
2,TrialProc,B1,LR,4,Unrelated,RIGHT,DARK,1,1064
2,TrialProc,B2,F,108,Related,PAST,FUTURE,1,956
2,TrialProc,A2,F,46,Related,PIANO,INSTRUMENT,1,1372
2,TrialProc,A1,LR,20,Unrelated,LOAD,STREET,0,1151
2,TrialProc,A1,F,27,Related,START,END,1,3375
2,TrialProc,B1,F,62,Unrelated,ATTACK,WOOL,1,1533
2,TrialProc,B2,H,6,Control,CURE,HELL,1,2100
2,TrialProc,B2,F,111,Related,SLEEP,DREAM,1,1285
2,TrialProc,B2,F,93,Unrelated,DROP,AWARD,1,2230
2,TrialProc,A1,H,20,Control,HEIR,THERE,1,2085
2,TrialProc,A1,F,6,Related,COMB,HAIR,1,1753
2,TrialProc,B1,F,64,Unrelated,CHANCE,SOUTH,1,1908
2,TrialProc,A2,LR,8,Control,BANK,DIVER,1,1782
2,TrialProc,A2,F,44,Related,PARENT,CHILD,1,1714
2,TrialProc,B1,F,78,Unrelated,LIFE,HAT,1,1427
2,TrialProc,A1,LR,5,Unrelated,LOCK,HARD,0,3003
2,TrialProc,A1,F,8,Related,EAT,HUNGER,1,2277
2,TrialProc,B2,F,95,Related,FILTH,DIRT,1,2961
2,TrialProc,B2,H,19,Control,PURCHASE,BEE,1,1435
2,TrialProc,A1,F,25,Related,RUN,JOG,1,1463
2,TrialProc,B2,F,91,Unrelated,QUIT,HEAT,1,1491
2,TrialProc,A2,H,14,Unrelated,BOOT,SOUL,1,1084
2,TrialProc,A2,F,41,Related,MONKEY,APE,1,1335
2,TrialProc,B2,F,97,Unrelated,BUILD,SPORT,1,1649
2,TrialProc,B1,PB,18,Unrelated,BAT,BACK,1,1329
2,TrialProc,B1,F,86,Related,SCISSORS,CUT,1,1741
2,TrialProc,A2,F,38,Related,HOSPITAL,DOCTOR,1,2538
2,TrialProc,B1,PB,11,Control,FOND,DUCK,1,2054
2,TrialProc,A1,F,23,Related,RAZOR,SHAVE,1,1797
2,TrialProc,A1,F,16,Related,KITTEN,PUPPY,1,3295
2,TrialProc,B1,PB,1,Control,LUNCH,HIT,1,2323
2,TrialProc,B2,F,117,Unrelated,FALL,TOMORROW,1,1488
2,TrialProc,B2,F,106,Unrelated,PLAY,FAR,1,1900
2,TrialProc,A1,H,17,Unrelated,MINOR,COAL,1,1769
2,TrialProc,A2,F,55,Related,UGLY,BEAUTIFUL,1,1823
2,TrialProc,A2,F,56,Related,LARGE,HUGE,1,1722
2,TrialProc,B1,H,15,Unrelated,STEAL,METAL,0,1656
2,TrialProc,A2,F,54,Related,SOFA,CHAIR,1,1167
2,TrialProc,B2,F,107,Related,PACKAGE,PARCEL,1,1939
2,TrialProc,A1,H,7,Control,MALL,GENDER,1,2655
2,TrialProc,B1,F,81,Related,OWE,DEBT,1,2269
2,TrialProc,A2,F,47,Related,SELECT,CHOOSE,1,1431
2,TrialProc,B1,H,10,Unrelated,PIECE,WAR,1,1582
2,TrialProc,A2,F,37,Related,GOLD,SILVER,1,1473
2,TrialProc,A1,F,18,Related,"NATION",STATE,1,1164
2,TrialProc,A2,LR,8,Unrelated,BANK,LIVER,1,1618
2,TrialProc,B2,F,108,Unrelated,CHICKEN,FUTURE,1,1162
2,TrialProc,A1,F,10,Related,FINGER,HAND,1,1081
2,TrialProc,A1,PB,15,Control,DULL,COW,1,1691
2,TrialProc,B1,F,77,Unrelated,LAUGH,ANY,1,1219
2,TrialProc,A1,F,20,Related,OVEN,STOVE,1,1261
2,TrialProc,B1,LR,18,Control,CHORD,SKY,1,1145
2,TrialProc,B1,F,84,Unrelated,READ,FIND,1,1206
2,TrialProc,A2,F,31,Related,MUTE,DEAF,1,1138
2,TrialProc,B1,PB,18,Control,FAT,BACK,1,1427
2,TrialProc,B2,F,118,Related,WEATHER,CLIMATE,1,1352
2,TrialProc,B2,F,103,Unrelated,WHILE,FATHER,1,1026
2,TrialProc,B1,H,16,Unrelated,WEAK,MONTH,0,1415
2,TrialProc,A2,F,49,Related,PLATE,DISH,1,1078
2,TrialProc,A1,F,21,Related,PICTURE,PAINTING,1,1155
2,TrialProc,B1,H,15,Control,STEAM,METAL,1,1708
2,TrialProc,A2,F,44,Related,ADULT,CHILD,1,1056
2,TrialProc,A1,F,13,Related,HAPPY,GLAD,1,1349
2,TrialProc,A2,PB,17,Control,SHOWER,MATH,1,2145
2,TrialProc,A1,F,1,Related,ADD,MULTIPLY,1,1516
2,TrialProc,B1,F,87,Related,SIGN,SYMBOL,1,1225
2,TrialProc,A1,LR,14,Unrelated,ELECT,UPRIGHT,0,3680
2,TrialProc,B2,F,93,Related,PRIZE,AWARD,1,1210
2,TrialProc,A2,F,35,Related,EAST,WEST,1,1010
2,TrialProc,A1,H,17,Control,MIRROR,COAL,1,1114
2,TrialProc,A1,F,15,Related,KING,PRINCE,1,1160
2,TrialProc,B2,F,98,Related,GUN,WEAPON,1,1121
2,TrialProc,B1,LR,11,Control,SACK,MISSING,1,1169
2,TrialProc,B2,F,105,Related,"NAVY",ARMY,1,1261
2,TrialProc,B1,F,80,Unrelated,OFFICE,FOREST,1,1164
2,TrialProc,B2,PB,16,Unrelated,HAMSTER,BET,1,1976
2,TrialProc,A2,F,42,Related,ACTOR,FILM,1,1669
2,TrialProc,A1,F,23,Related,RAZOR,SHARP,1,1363
2,TrialProc,A2,H,14,Control,BOOT,SOUP,1,1150
2,TrialProc,B1,F,88,Unrelated,TEA,TRICK,1,1062
2,TrialProc,A2,F,48,Related,SHEET,BLANKET,1,1535
2,TrialProc,B2,H,19,Unrelated,PURCHASE,BYE,1,1592
2,TrialProc,B2,F,117,Related,TODAY,TOMORROW,1,1097
2,TrialProc,B2,F,91,Related,BOILER,HEAT,0,1364
2,TrialProc,A2,LR,3,Control,COOKED,SAW,1,1461
2,TrialProc,A1,F,29,Related,WANT,NEED,0,1392
2,TrialProc,A2,F,54,Related,TABLE,CHAIR,1,1401
2,TrialProc,B2,H,6,Unrelated,CURE,HEEL,1,1166
2,TrialProc,A1,F,6,Related,COMB,BRUSH,1,1366
2,TrialProc,B1,F,76,Related,INJURE,HURT,1,1270
2,TrialProc,A2,H,8,Unrelated,CHEAP,SAIL,1,1265
2,TrialProc,A1,F,26,Related,SCHOOL,COLLEGE,1,1185
2,TrialProc,B2,F,97,Related,FOOTBALL,SPORT,1,1126
2,TrialProc,B1,PB,11,Unrelated,BOND,DUCK,1,1065
2,TrialProc,A1,F,27,Related,START,BEGIN,1,1697
2,TrialProc,B1,F,75,Unrelated,HOUSE,EASY,1,1153
2,TrialProc,B2,LR,1,Control,STAMPS,CONNECT,1,2585
2,TrialProc,A1,F,28,Related,SWEET,SOUR,1,1821
2,TrialProc,B1,F,72,Unrelated,HATE,METRE,1,1650
2,TrialProc,B1,H,12,Control,FOLDER,BAKE,1,1604
2,TrialProc,B1,F,83,Unrelated,QUESTION,GREEN,1,1346
2,TrialProc,A2,F,41,Related,GORILLA,APE,1,1361
2,TrialProc,B2,F,116,Related,TALK,SPEAK,0,1438
2,TrialProc,B1,F,85,Unrelated,RUG,HOPE,1,1888
2,TrialProc,B2,PB,20,Control,EQUAL,DEER,1,1803
2,TrialProc,A2,F,53,Related,SKI,SNOW,1,1449
2,TrialProc,B2,F,115,Unrelated,UNDER,LEARN,1,4047
2,TrialProc,A1,LR,15,Unrelated,LONG,MISTAKE,1,1860
2,TrialProc,A2,F,57,Related,CITY,TOWN,1,955
2,TrialProc,A2,F,38,Related,NURSE,DOCTOR,1,1156
2,TrialProc,A2,PB,6,Control,PAW,FEAR,1,1056
2,TrialProc,A1,F,16,Related,KITTEN,CAT,1,1423
2,TrialProc,B1,F,70,Related,FLOAT,SINK,0,1525
2,TrialProc,B2,H,5,Control,DAUGHTER,SIN,1,1327
2,TrialProc,A2,F,36,Related,ELBOW,ARM,1,1686
2,TrialProc,A2,F,50,Related,TUNA,FISH,1,1173
2,TrialProc,A1,LR,5,Control,SOCK,HARD,1,1448
2,TrialProc,A2,F,60,Related,WINTER,SUMMER,1,909
2,TrialProc,B1,F,64,Related,CHANCE,LUCK,1,1196
2,TrialProc,B2,LR,9,Unrelated,MANY,ROT,1,992
2,TrialProc,A2,F,46,Related,GUITAR,INSTRUMENT,1,1343
2,TrialProc,B1,F,68,Unrelated,CRY,GRASS,1,1217
2,TrialProc,A2,PB,7,Control,SAND,REACH,1,1647
2,TrialProc,A1,F,24,Related,RICH,POOR,1,1118
2,TrialProc,A1,F,17,Related,LOUD,SOFT,1,1174
2,TrialProc,A1,H,2,Control,TELL,SHOP,1,1410
2,TrialProc,B1,F,67,Unrelated,COUGH,WALL,1,2045
2,TrialProc,A1,F,5,Related,CLOTHES,DRESS,1,1317
2,TrialProc,B1,LR,4,Control,TIGHT,DARK,1,1061
2,TrialProc,A1,F,19,Related,OLD,AGE,1,1416
2,TrialProc,A1,F,12,Related,HAMMER,"NAIL",1,1124
2,TrialProc,A1,PB,4,Unrelated,PILL,WAITER,1,1902
2,TrialProc,A1,F,2,Related,BRAIN,THINK,1,1206
2,TrialProc,A2,F,39,Related,ICE,COLD,1,1136
2,TrialProc,B2,PB,2,Unrelated,PETROL,BUMP,1,2795
2,TrialProc,B2,F,112,Unrelated,COPY,CIGARETTE,1,1227
2,TrialProc,B1,F,79,Unrelated,LION,MILK,1,1360
2,TrialProc,A2,H,13,Unrelated,PRODUCED,MAID,1,2002
2,TrialProc,B2,F,102,Related,MIDDLE,CENTRE,1,1526
2,TrialProc,B2,F,92,Related,CHESS,GAME,1,1067
2,TrialProc,B2,H,3,Control,BEEF,MELT,1,1108
2,TrialProc,B2,F,120,Unrelated,SHUT,GLOBE,1,1756
2,TrialProc,A1,F,30,Related,WET,DAMP,0,1484
2,TrialProc,A2,H,4,Control,LOOK,SET,1,2187
2,TrialProc,B1,F,65,Related,CLOCK,TIME,1,1069
2,TrialProc,B1,F,71,Unrelated,FOOL,INTO,1,962
2,TrialProc,A1,PB,12,Unrelated,POUND,TIED,1,1316
2,TrialProc,B2,F,107,Unrelated,WILD,PARCEL,1,1156
2,TrialProc,A2,F,59,Related,WIDE,"NARROW",1,1124
2,TrialProc,A1,LR,20,Control,TOAD,STREET,1,1284
2,TrialProc,B2,F,109,Related,PRICE,COST,1,1621
2,TrialProc,B1,F,69,Unrelated,CUP,WORSE,1,1216
2,TrialProc,A2,LR,7,Control,YELLOW,BED,1,1493
2,TrialProc,A1,F,7,Related,DRUG,MEDICINE,1,1208
2,TrialProc,B2,F,111,Unrelated,ALSO,DREAM,1,1250
2,TrialProc,A1,H,18,Unrelated,SIGHT,PLACE,1,2003
2,TrialProc,A2,F,55,Related,PRETTY,BEAUTIFUL,0,1520
2,TrialProc,B1,F,86,Unrelated,SCISSORS,WAIT,1,1223
2,TrialProc,B1,PB,1,Unrelated,BUNCH,HIT,1,1423
2,TrialProc,B1,F,90,Related,UP,DOWN,1,828
2,TrialProc,A2,F,40,Related,ENTRANCE,EXIT,1,1424
2,TrialProc,A1,H,20,Unrelated,HEAR,THERE,1,1300
2,TrialProc,A2,F,52,Related,SICK,ILL,1,1735
2,TrialProc,B2,F,114,Related,STOP,PAUSE,1,1125
2,TrialProc,B2,H,1,Control,WHEEL,BREAD,1,1192
2,TrialProc,A2,F,56,Related,VAST,HUGE,1,1568
2,TrialProc,A1,F,4,Related,BUS,VEHICLE,1,2566
2,TrialProc,B1,H,9,Control,TALL,LEGEND,1,2619
2,TrialProc,B2,F,106,Related,NEAR,FAR,1,1044
2,TrialProc,B2,F,110,Related,RUSH,HURRY,1,1314
2,TrialProc,B1,LR,12,Unrelated,RAG,BEHIND,1,2463
2,TrialProc,B2,F,95,Unrelated,WISE,DIRT,1,2215
2,TrialProc,A1,F,8,Related,EAT,FOOD,1,1880
2,TrialProc,A1,H,7,Unrelated,MAIL,GENDER,1,1928
2,TrialProc,A2,F,34,Related,DENTIST,TEETH,0,1617
2,TrialProc,B1,F,63,Related,BLUE,COLOUR,1,1488
2,TrialProc,B1,LR,10,Unrelated,CRAP,APPLAUD,0,1494
2,TrialProc,B1,F,82,Related,PHONE,CALL,1,1658
2,TrialProc,A1,F,25,Related,RUN,WALK,1,961
2,TrialProc,A1,PB,3,Control,WIN,LITTER,1,1516
2,TrialProc,B2,F,104,Unrelated,TRY,RAT,1,1211
2,TrialProc,A1,F,3,Related,BRIDE,GROOM,1,1492
2,TrialProc,B1,PB,19,Control,MAD,PAPER,1,1246
2,TrialProc,A1,F,9,Related,FAST,QUICK,1,1128
2,TrialProc,B1,F,73,Related,HOLIDAY,VACATION,1,1293
2,TrialProc,A1,LR,2,Unrelated,LATE,HEART,1,1282
2,TrialProc,B2,F,113,Related,SMOOTH,ROUGH,1,1274
2,TrialProc,A2,F,58,Related,WASH,CLEAN,1,1352
2,TrialProc,A2,PB,14,Unrelated,BIRD,PEAK,1,1306
2,TrialProc,A2,F,43,Related,ODOUR,SMELL,0,1557
2,TrialProc,B1,F,74,Unrelated,HOUR,TOY,1,1085
2,TrialProc,A1,PB,5,Unrelated,PIG,SMALL,1,1290
2,TrialProc,A1,F,22,Related,PLANE,PILOT,1,1392
2,TrialProc,B2,F,94,Unrelated,DOLL,TEST,1,1397
2,TrialProc,A2,H,11,Unrelated,HIPS,WASTE,1,1501
2,TrialProc,B1,F,78,Related,LIFE,DEATH,1,1544
2,TrialProc,A2,F,51,Related,MARS,PLANET,1,1409
2,TrialProc,B2,PB,13,Unrelated,HOLE,BIT,1,1511
2,TrialProc,A1,F,14,Related,HELP,ASSIST,1,1560
2,TrialProc,B2,F,101,Unrelated,KIND,BOOKS,1,1267
2,TrialProc,A2,LR,6,Control,TORN,DIP,1,1349
2,TrialProc,A1,F,11,Related,FIRE,FLAME,1,1718
2,TrialProc,A2,F,45,Related,LET,ALLOW,0,1423
2,TrialProc,A2,LR,17,Unrelated,WATER,LANE,1,2261
2,TrialProc,B2,F,96,Unrelated,MAGIC,LAST,1,1636
2,TrialProc,B1,F,66,Related,COAT,JACKET,1,1305
2,TrialProc,B2,PB,8,Unrelated,MONEY,BAY,1,1624
2,TrialProc,B2,F,99,Unrelated,SPACE,WIFE,1,1286
2,TrialProc,A2,F,33,Related,CARROT,VEGETABLE,1,1184
2,TrialProc,A2,PB,9,Control,GROWL,MARK,1,1328
2,TrialProc,B1,F,62,Related,ATTACK,DEFEND,1,1312
2,TrialProc,B1,F,61,Related,AIR,BREATHE,0,1598
2,TrialProc,B1,PB,10,Control,MAN,FRYING,1,1429
2,TrialProc,B2,F,100,Unrelated,WHITE,FORK,1,2112
2,TrialProc,A2,F,32,Related,BRANCH,TREE,1,1055
2,TrialProc,B2,LR,13,Control,EGG,DAY,1,2739
2,TrialProc,B2,F,119,Unrelated,TYPE,BLOW,1,1421
2,TrialProc,B1,F,89,Related,THICK,THIN,1,1233
2,TrialProc,B2,LR,19,Unrelated,PASSION,RUST,1,1519
4,PracticeProc,Prac,P,17,Unrelated,SWIM,TIDY,1,4358
4,PracticeProc,Prac,P,7,Related,BOX,CUBE,1,1705
4,PracticeProc,Prac,P,6,Related,EAGLE,HAWK,1,1848
4,PracticeProc,Prac,P,2,Related,HIGH,LOW,1,2473
4,PracticeProc,Prac,P,12,Unrelated,CRAWL,RING,1,4174
4,PracticeProc,Prac,P,14,Unrelated,MORNING,HOLD,1,2764
4,PracticeProc,Prac,P,10,Related,SEED,GROW,1,6984
4,PracticeProc,Prac,P,8,Related,TRIAL,JURY,1,3210
4,PracticeProc,Prac,P,16,Unrelated,STEP,POEM,1,3640
4,PracticeProc,Prac,P,11,Unrelated,WORK,OAK,1,1997
4,PracticeProc,Prac,P,20,Unrelated,GOAL,CART,1,2967
4,PracticeProc,Prac,P,3,Related,PASS,FAIL,1,1795
4,PracticeProc,Prac,P,15,Unrelated,CLIMB,POLICE,1,1974
4,PracticeProc,Prac,P,18,Unrelated,LAZY,SPOON,0,2911
4,PracticeProc,Prac,P,19,Unrelated,WAKE,WING,1,4714
4,PracticeProc,Prac,P,1,Related,ROOF,CEILING,1,2344
4,PracticeProc,Prac,P,4,Related,BROTHER,SISTER,1,1929
4,PracticeProc,Prac,P,13,Unrelated,FLUTE,TAKE,1,2915
4,PracticeProc,Prac,P,9,Related,LAKE,STREAM,1,1973
4,PracticeProc,Prac,P,5,Related,WARN,DANGER,1,2384
4,TrialProc,B2,F,101,Related,LIBRARY,BOOKS,1,1880
4,TrialProc,B2,F,97,Related,FOOTBALL,SPORT,1,1463
4,TrialProc,B2,PB,7,Unrelated,APRICOT,BEACH,1,2271
4,TrialProc,A2,F,45,Related,LET,ALLOW,1,2090
4,TrialProc,A2,F,33,Related,CARROT,VEGETABLE,1,1792
4,TrialProc,A1,LR,6,Control,DIP,TORN,1,2476
4,TrialProc,A2,F,42,Related,MOVIE,FILM,1,1303
4,TrialProc,B2,F,110,Related,RUSH,HURRY,1,1588
4,TrialProc,A2,F,41,Related,MONKEY,APE,1,1537
4,TrialProc,A1,F,4,Related,BUS,LORRY,0,2507
4,TrialProc,B1,H,11,Control,WRIST,RUBBISH,1,3359
4,TrialProc,A2,F,49,Related,PLATE,DISH,1,1895
4,TrialProc,A1,F,10,Related,FINGER,THUMB,1,1458
4,TrialProc,A1,H,13,Unrelated,MAID,PRODUCED,1,3334
4,TrialProc,B1,F,62,Related,ATTACK,DEFEND,1,3346
4,TrialProc,A1,F,2,Related,BRAIN,MIND,1,1646
4,TrialProc,A2,PB,12,Control,TIED,SOUND,1,6412
4,TrialProc,A1,F,7,Related,DRUG,ADDICT,1,2029
4,TrialProc,A2,F,37,Related,BRONZE,SILVER,1,1856
4,TrialProc,B1,PB,14,Control,LEAK,TOP,1,2503
4,TrialProc,B1,F,65,Related,CLOCK,TIME,1,1448
4,TrialProc,B2,F,116,Unrelated,DOOR,SPEAK,1,2897
4,TrialProc,B2,PB,6,Control,FRUIT,FEAR,1,2635
4,TrialProc,A1,F,3,Related,BRIDE,WEDDING,1,1475
4,TrialProc,B2,F,92,Related,CHESS,GAME,1,1305
4,TrialProc,A1,PB,17,Control,MATH,SHOWER,1,4132
4,TrialProc,A1,F,29,Related,WANT,DESIRE,1,1594
4,TrialProc,A1,F,8,Related,EAT,FOOD,1,1694
4,TrialProc,B2,H,12,Unrelated,BAKE,FLOWER,1,3500
4,TrialProc,A1,F,15,Related,KING,QUEEN,1,1499
4,TrialProc,A1,F,27,Related,START,END,1,1610
4,TrialProc,B1,PB,13,Unrelated,BIT,HOLE,0,7393
4,TrialProc,B1,F,74,Unrelated,HOUR,TOY,1,1855
4,TrialProc,A2,F,53,Related,SLEET,SNOW,1,2292
4,TrialProc,A2,PB,2,Unrelated,BANG,PUMP,1,4788
4,TrialProc,B2,F,107,Unrelated,WILD,PARCEL,1,2809
