ppt_id,rt,logRT,idx,idx_c
kqzdkwa2jtp8q5d,2992,8.003697339094368,18,7
kqzdkwa2jtp8q5d,1461,7.2868764117507,19,8
kqzdkwa2jtp8q5d,1299,7.1693500166706,20,9
kqzdkwa2jtp8q5d,2039,7.620214770574455,21,10
9c2j5cbl16dbgq1,1569,7.358193752733032,1,-10
9c2j5cbl16dbgq1,932,6.837332814685591,2,-9
9c2j5cbl16dbgq1,2063,7.631916513071252,3,-8
9c2j5cbl16dbgq1,923,6.827629234502852,4,-7
9c2j5cbl16dbgq1,874,6.773080375655535,5,-6
9c2j5cbl16dbgq1,798,6.682108597449809,6,-5
9c2j5cbl16dbgq1,928,6.833031732786201,7,-4
9c2j5cbl16dbgq1,1065,6.970730078143525,8,-3
9c2j5cbl16dbgq1,1104,7.00669522683704,9,-2
9c2j5cbl16dbgq1,1952,7.5766097669730375,10,-1
9c2j5cbl16dbgq1,777,6.655440350367647,11,0
9c2j5cbl16dbgq1,1095,6.9985096422506015,12,1
9c2j5cbl16dbgq1,868,6.7661917146603505,13,2
9c2j5cbl16dbgq1,1241,7.123672785204607,14,3
9c2j5cbl16dbgq1,1019,6.926577033222725,15,4
9c2j5cbl16dbgq1,841,6.734591659972948,16,5
9c2j5cbl16dbgq1,843,6.736966958001855,17,6
9c2j5cbl16dbgq1,664,6.498282149476434,18,7
9c2j5cbl16dbgq1,804,6.6895992691789665,19,8
9c2j5cbl16dbgq1,640,6.461468176353717,20,9
9c2j5cbl16dbgq1,1364,7.218176838403408,21,10
q1gfmk6ophr8yk5,950,6.856461984594587,1,-10
q1gfmk6ophr8yk5,2731,7.912423121473705,2,-9
q1gfmk6ophr8yk5,1371,7.223295679562314,3,-8
q1gfmk6ophr8yk5,1232,7.116394144093465,4,-7
q1gfmk6ophr8yk5,603,6.401917196727186,5,-6
q1gfmk6ophr8yk5,960,6.866933284461882,6,-5
q1gfmk6ophr8yk5,404,6.0014148779611505,7,-4
q1gfmk6ophr8yk5,621,6.431331081933479,8,-3
q1gfmk6ophr8yk5,598,6.393590753950631,9,-2
q1gfmk6ophr8yk5,1563,7.354362330421477,10,-1
q1gfmk6ophr8yk5,902,6.804614520062624,11,0
q1gfmk6ophr8yk5,713,6.569481420414296,12,1
q1gfmk6ophr8yk5,558,6.324358962381311,13,2
q1gfmk6ophr8yk5,822,6.71174039505618,14,3
q1gfmk6ophr8yk5,928,6.833031732786201,15,4
q1gfmk6ophr8yk5,1202,7.091742115095153,16,5
q1gfmk6ophr8yk5,600,6.396929655216146,17,6
q1gfmk6ophr8yk5,586,6.373319789577012,18,7
q1gfmk6ophr8yk5,735,6.5998704992128365,19,8
q1gfmk6ophr8yk5,460,6.131226489483141,20,9
q1gfmk6ophr8yk5,742,6.60934924316738,21,10
wawxd4y9q7jf374,1318,7.183870715062453,1,-10
wawxd4y9q7jf374,1040,6.946975992135418,2,-9
wawxd4y9q7jf374,1520,7.326465613840322,3,-8
wawxd4y9q7jf374,2402,7.784057002639929,4,-7
wawxd4y9q7jf374,940,6.84587987526405,5,-6
wawxd4y9q7jf374,2583,7.8567067930958405,6,-5
wawxd4y9q7jf374,1123,7.023758954738443,7,-4
wawxd4y9q7jf374,1320,7.1853870155804165,8,-3
wawxd4y9q7jf374,5116,8.540128162698734,9,-2
wawxd4y9q7jf374,2081,7.640603826393634,10,-1
wawxd4y9q7jf374,998,6.905753276311464,11,0
wawxd4y9q7jf374,1982,7.591861714889934,12,1
wawxd4y9q7jf374,1158,7.05444965813294,13,2
wawxd4y9q7jf374,1330,7.1929342212158,14,3
wawxd4y9q7jf374,1810,7.501082124259871,15,4
wawxd4y9q7jf374,590,6.380122536899765,16,5
wawxd4y9q7jf374,4681,8.45126704130007,17,6
wawxd4y9q7jf374,744,6.612041034833092,18,7
wawxd4y9q7jf374,894,6.795705775173514,19,8
wawxd4y9q7jf374,794,6.677083461247136,20,9
wawxd4y9q7jf374,954,6.860663671448287,21,10
uk3z63mxvvmu985,1913,7.556427969440253,1,-10
uk3z63mxvvmu985,4773,8.470730317005897,2,-9
uk3z63mxvvmu985,835,6.727431724850855,3,-8
uk3z63mxvvmu985,603,6.401917196727186,4,-7
uk3z63mxvvmu985,699,6.54965074223381,5,-6
uk3z63mxvvmu985,2229,7.709308333385869,6,-5
uk3z63mxvvmu985,820,6.709304340258298,7,-4
uk3z63mxvvmu985,603,6.401917196727186,8,-3
uk3z63mxvvmu985,1977,7.589335823170617,9,-2
uk3z63mxvvmu985,923,6.827629234502852,10,-1
uk3z63mxvvmu985,1051,6.957497370876951,11,0
uk3z63mxvvmu985,1021,6.928537818164665,12,1
uk3z63mxvvmu985,491,6.19644412779452,13,2
uk3z63mxvvmu985,1231,7.115582126184454,14,3
uk3z63mxvvmu985,812,6.699500340161678,15,4
uk3z63mxvvmu985,933,6.838405200847344,16,5
uk3z63mxvvmu985,875,6.774223886357614,17,6
uk3z63mxvvmu985,612,6.416732282512326,18,7
uk3z63mxvvmu985,451,6.111467339502679,19,8
uk3z63mxvvmu985,459,6.129050210060545,20,9
uk3z63mxvvmu985,353,5.8664680569332965,21,10
c8r9ex0u5rt8ml3,672,6.5102583405231496,1,-10
c8r9ex0u5rt8ml3,1083,6.9874902470009905,2,-9
c8r9ex0u5rt8ml3,3698,8.21554741194707,3,-8
c8r9ex0u5rt8ml3,780,6.659293919683638,4,-7
c8r9ex0u5rt8ml3,1464,7.288927694521257,5,-6
c8r9ex0u5rt8ml3,688,6.5337888379333435,6,-5
c8r9ex0u5rt8ml3,791,6.673297967767654,7,-4
c8r9ex0u5rt8ml3,1404,7.247080584585756,8,-3
c8r9ex0u5rt8ml3,913,6.816735880594968,9,-2
c8r9ex0u5rt8ml3,1581,7.365812837209472,10,-1
c8r9ex0u5rt8ml3,1317,7.183111701743281,11,0
c8r9ex0u5rt8ml3,958,6.86484777797086,12,1
c8r9ex0u5rt8ml3,865,6.762729506931879,13,2
c8r9ex0u5rt8ml3,801,6.68586094706836,14,3
c8r9ex0u5rt8ml3,1353,7.210079628170788,15,4
c8r9ex0u5rt8ml3,1663,7.416378479192928,16,5
c8r9ex0u5rt8ml3,998,6.905753276311464,17,6
c8r9ex0u5rt8ml3,3084,8.03398273468322,18,7
c8r9ex0u5rt8ml3,2175,7.684783943522785,19,8
c8r9ex0u5rt8ml3,1013,6.920671504248683,20,9
c8r9ex0u5rt8ml3,2804,7.938802248154481,21,10
kr9m2jxgw25elz9,663,6.4967749901858625,1,-10
kr9m2jxgw25elz9,5427,8.599141774063405,2,-9
kr9m2jxgw25elz9,1134,7.033506484287697,3,-8
kr9m2jxgw25elz9,884,6.784457062637643,4,-7
kr9m2jxgw25elz9,1178,7.071573364211532,5,-6
kr9m2jxgw25elz9,787,6.668228248417403,6,-5
kr9m2jxgw25elz9,801,6.68586094706836,7,-4
kr9m2jxgw25elz9,1693,7.4342573821331355,8,-3
kr9m2jxgw25elz9,783,6.663132695990803,9,-2
kr9m2jxgw25elz9,915,6.818924065275521,10,-1
kr9m2jxgw25elz9,695,6.543911845564792,11,0
kr9m2jxgw25elz9,598,6.393590753950631,12,1
kr9m2jxgw25elz9,1360,7.215239978730097,13,2
kr9m2jxgw25elz9,499,6.212606095751519,14,3
kr9m2jxgw25elz9,1816,7.504391559161238,15,4
kr9m2jxgw25elz9,2959,7.99260665240021,16,5
kr9m2jxgw25elz9,479,6.171700597410915,17,6
kr9m2jxgw25elz9,703,6.555356891810665,18,7
kr9m2jxgw25elz9,960,6.866933284461882,19,8
kr9m2jxgw25elz9,4164,8.33423142973486,20,9
kr9m2jxgw25elz9,1313,7.180069874302796,21,10
4eup8sr8kf6zq5d,2505,7.826044013518965,1,-10
4eup8sr8kf6zq5d,1910,7.554858521040676,2,-9
4eup8sr8kf6zq5d,824,6.714170529909472,3,-8
4eup8sr8kf6zq5d,754,6.625392368007956,4,-7
4eup8sr8kf6zq5d,1043,6.949856455000773,5,-6
4eup8sr8kf6zq5d,1816,7.504391559161238,6,-5
4eup8sr8kf6zq5d,1509,7.319202458767849,7,-4
4eup8sr8kf6zq5d,466,6.1441856341256456,8,-3
4eup8sr8kf6zq5d,1069,6.974478911025045,9,-2
4eup8sr8kf6zq5d,1155,7.051855622955894,10,-1
4eup8sr8kf6zq5d,841,6.734591659972948,11,0
4eup8sr8kf6zq5d,916,6.82001636467413,12,1
4eup8sr8kf6zq5d,829,6.720220155135295,13,2
4eup8sr8kf6zq5d,843,6.736966958001855,14,3
4eup8sr8kf6zq5d,852,6.747586526829315,15,4
4eup8sr8kf6zq5d,699,6.54965074223381,16,5
4eup8sr8kf6zq5d,1175,7.069023426578259,17,6
4eup8sr8kf6zq5d,816,6.704414354964107,18,7
4eup8sr8kf6zq5d,839,6.732210706467206,19,8
4eup8sr8kf6zq5d,692,6.539585955617669,20,9
4eup8sr8kf6zq5d,474,6.161207321695077,21,10
y6rtcmlekfck50j,720,6.579251212010101,1,-10
y6rtcmlekfck50j,752,6.62273632394984,2,-9
y6rtcmlekfck50j,778,6.656726524178391,3,-8
y6rtcmlekfck50j,2303,7.741967899820685,4,-7
y6rtcmlekfck50j,596,6.39024066706535,5,-6
y6rtcmlekfck50j,1443,7.274479558773871,6,-5
y6rtcmlekfck50j,4835,8.483636407887394,7,-4
y6rtcmlekfck50j,954,6.860663671448287,8,-3
y6rtcmlekfck50j,1132,7.0317412587631285,9,-2
y6rtcmlekfck50j,539,6.289715570908998,10,-1
y6rtcmlekfck50j,498,6.210600077024653,11,0
y6rtcmlekfck50j,1341,7.201170883281678,12,1
y6rtcmlekfck50j,955,6.86171134048073,13,2
y6rtcmlekfck50j,1658,7.4133673356952405,14,3
y6rtcmlekfck50j,828,6.71901315438526,15,4
y6rtcmlekfck50j,1649,7.407924322559599,16,5
y6rtcmlekfck50j,1674,7.422971251049421,17,6
y6rtcmlekfck50j,464,6.139884552226255,18,7
y6rtcmlekfck50j,1497,7.311218384419629,19,8
y6rtcmlekfck50j,2340,7.757906208351747,20,9
y6rtcmlekfck50j,970,6.877296071497429,21,10
7amdlxkvrfcqp8u,749,6.618738983517219,1,-10
7amdlxkvrfcqp8u,1039,6.946013991099227,2,-9
7amdlxkvrfcqp8u,1387,7.234898420314831,3,-8
7amdlxkvrfcqp8u,496,6.206575926724928,4,-7
7amdlxkvrfcqp8u,5981,8.696343057044556,5,-6
7amdlxkvrfcqp8u,3274,8.09376775793108,6,-5
7amdlxkvrfcqp8u,426,6.054439346269371,7,-4
7amdlxkvrfcqp8u,1060,6.966024187106113,8,-3
7amdlxkvrfcqp8u,566,6.338594078203183,9,-2
7amdlxkvrfcqp8u,640,6.461468176353717,10,-1
7amdlxkvrfcqp8u,1832,7.513163545234075,11,0
7amdlxkvrfcqp8u,631,6.447305862541213,12,1
7amdlxkvrfcqp8u,836,6.728628613084702,13,2
7amdlxkvrfcqp8u,766,6.641182169740591,14,3
7amdlxkvrfcqp8u,632,6.448889394146858,15,4
7amdlxkvrfcqp8u,2171,7.682943169878292,16,5
7amdlxkvrfcqp8u,1919,7.5595594960077,17,6
7amdlxkvrfcqp8u,961,6.8679744089702925,18,7
7amdlxkvrfcqp8u,579,6.361302477572996,19,8
7amdlxkvrfcqp8u,1919,7.5595594960077,20,9
7amdlxkvrfcqp8u,1051,6.957497370876951,21,10
9se1rmakmvv52d2,6551,8.787372988731876,1,-10
9se1rmakmvv52d2,1720,7.450079569807499,2,-9
9se1rmakmvv52d2,1263,7.141245122350491,3,-8
9se1rmakmvv52d2,2049,7.6251071482389,4,-7
9se1rmakmvv52d2,2059,7.629975707027789,5,-6
9se1rmakmvv52d2,904,6.806829360392176,6,-5
9se1rmakmvv52d2,2896,7.971085753505607,7,-4
9se1rmakmvv52d2,3236,8.082093278178382,8,-3
9se1rmakmvv52d2,1788,7.488852955733459,9,-2
9se1rmakmvv52d2,1108,7.010311867307229,10,-1
9se1rmakmvv52d2,1016,6.923628628138427,11,0
9se1rmakmvv52d2,961,6.8679744089702925,12,1
9se1rmakmvv52d2,701,6.55250788703459,13,2
9se1rmakmvv52d2,647,6.472346294500901,14,3
9se1rmakmvv52d2,697,6.546785410760524,15,4
9se1rmakmvv52d2,1297,7.167809184316444,16,5
9se1rmakmvv52d2,2377,7.773594467360194,17,6
9se1rmakmvv52d2,1540,7.3395376954076745,18,7
9se1rmakmvv52d2,951,6.85751406254539,19,8
9se1rmakmvv52d2,601,6.398594934535208,20,9
9se1rmakmvv52d2,1155,7.051855622955894,21,10
nszjmpnjz0h0ejb,455,6.12029741895095,1,-10
nszjmpnjz0h0ejb,457,6.124683390894205,2,-9
nszjmpnjz0h0ejb,359,5.883322388488279,3,-8
nszjmpnjz0h0ejb,924,6.828712071641684,4,-7
nszjmpnjz0h0ejb,328,5.793013608384144,5,-6
nszjmpnjz0h0ejb,609,6.411818267709897,6,-5
nszjmpnjz0h0ejb,1220,7.106606137727303,7,-4
nszjmpnjz0h0ejb,605,6.405228458030842,8,-3
nszjmpnjz0h0ejb,902,6.804614520062624,9,-2
nszjmpnjz0h0ejb,1061,6.966967138613983,10,-1
nszjmpnjz0h0ejb,734,6.598509028614515,11,0
nszjmpnjz0h0ejb,607,6.408528791059498,12,1
nszjmpnjz0h0ejb,376,5.929589143389895,13,2
nszjmpnjz0h0ejb,394,5.976350909297934,14,3
nszjmpnjz0h0ejb,276,5.62040086571715,15,4
nszjmpnjz0h0ejb,344,5.840641657373398,16,5
nszjmpnjz0h0ejb,506,6.226536669287466,17,6
nszjmpnjz0h0ejb,728,6.590301048196686,18,7
nszjmpnjz0h0ejb,586,6.373319789577012,19,8
nszjmpnjz0h0ejb,258,5.552959584921617,20,9
nszjmpnjz0h0ejb,339,5.82600010738045,21,10
pnl6p4p43w87eo7,1678,7.425357887027151,1,-10
pnl6p4p43w87eo7,978,6.885509670034818,2,-9
pnl6p4p43w87eo7,959,6.8658910748834385,3,-8
pnl6p4p43w87eo7,827,6.717804695023691,4,-7
pnl6p4p43w87eo7,1044,6.950814768442584,5,-6
pnl6p4p43w87eo7,2038,7.61972421378267,6,-5
pnl6p4p43w87eo7,2019,7.610357618312838,7,-4
pnl6p4p43w87eo7,1417,7.256297239690681,8,-3
pnl6p4p43w87eo7,1309,7.1770187659099,9,-2
pnl6p4p43w87eo7,1369,7.221835825288449,10,-1
pnl6p4p43w87eo7,1597,7.3758821482150125,11,0
pnl6p4p43w87eo7,1358,7.213768308118642,12,1
pnl6p4p43w87eo7,957,6.863803391452954,13,2
pnl6p4p43w87eo7,1337,7.198183577101943,14,3
pnl6p4p43w87eo7,669,6.505784060128229,15,4
pnl6p4p43w87eo7,838,6.731018100482083,16,5
pnl6p4p43w87eo7,658,6.489204931325317,17,6
pnl6p4p43w87eo7,703,6.555356891810665,18,7
pnl6p4p43w87eo7,850,6.745236349484363,19,8
pnl6p4p43w87eo7,1039,6.946013991099227,20,9
pnl6p4p43w87eo7,1446,7.27655640271871,21,10
o2wl5pkqe0uhl2p,2041,7.621195162809845,1,-10
o2wl5pkqe0uhl2p,906,6.80903930604298,2,-9
o2wl5pkqe0uhl2p,1108,7.010311867307229,3,-8
o2wl5pkqe0uhl2p,2132,7.664815785285735,4,-7
o2wl5pkqe0uhl2p,3037,8.01862546504575,5,-6
o2wl5pkqe0uhl2p,1778,7.48324441607385,6,-5
o2wl5pkqe0uhl2p,8627,9.062652099076578,7,-4
o2wl5pkqe0uhl2p,978,6.885509670034818,8,-3
o2wl5pkqe0uhl2p,1072,6.977281341630747,9,-2
o2wl5pkqe0uhl2p,2482,7.8168199657645525,10,-1
o2wl5pkqe0uhl2p,2436,7.798112628829788,11,0
o2wl5pkqe0uhl2p,1914,7.5569505720129,12,1
o2wl5pkqe0uhl2p,1491,7.307202314764738,13,2
o2wl5pkqe0uhl2p,1179,7.072421900537371,14,3
o2wl5pkqe0uhl2p,2784,7.931644021454311,15,4
o2wl5pkqe0uhl2p,2706,7.903226808730733,16,5
o2wl5pkqe0uhl2p,1144,7.042286171939743,17,6
o2wl5pkqe0uhl2p,3169,8.06117135969092,18,7
o2wl5pkqe0uhl2p,1040,6.946975992135418,19,8
o2wl5pkqe0uhl2p,2416,7.789868559054706,20,9
o2wl5pkqe0uhl2p,4419,8.39366870513074,21,10
f9ftc7hpxan8q26,2262,7.724004656676065,1,-10
f9ftc7hpxan8q26,1247,7.1284959456800365,2,-9
f9ftc7hpxan8q26,2768,7.92588031673756,3,-8
f9ftc7hpxan8q26,1789,7.489412083508719,4,-7
f9ftc7hpxan8q26,976,6.883462586413092,5,-6
f9ftc7hpxan8q26,1416,7.255591274253665,6,-5
f9ftc7hpxan8q26,2140,7.668561108015897,7,-4
f9ftc7hpxan8q26,1363,7.217443431696533,8,-3
f9ftc7hpxan8q26,1131,7.030857476116121,9,-2
f9ftc7hpxan8q26,978,6.885509670034818,10,-1
f9ftc7hpxan8q26,1334,7.195937226475569,11,0
f9ftc7hpxan8q26,1036,6.943122422819428,12,1
f9ftc7hpxan8q26,830,6.721425700790643,13,2
f9ftc7hpxan8q26,1273,7.149131598557407,14,3
f9ftc7hpxan8q26,2060,7.630461261783627,15,4
f9ftc7hpxan8q26,1162,7.057897937411856,16,5
f9ftc7hpxan8q26,2023,7.612336837167746,17,6
f9ftc7hpxan8q26,765,6.639875833826536,18,7
f9ftc7hpxan8q26,1011,6.918695219020472,19,8
f9ftc7hpxan8q26,927,6.831953565565855,20,9
f9ftc7hpxan8q26,1394,7.2399325913204695,21,10
vwko431sknb24q6,1424,7.261225091971921,1,-10
vwko431sknb24q6,595,6.38856140554563,2,-9
vwko431sknb24q6,746,6.61472560020376,3,-8
vwko431sknb24q6,1151,7.048386408721883,4,-7
vwko431sknb24q6,2150,7.673223121121708,5,-6
vwko431sknb24q6,758,6.630683385642372,6,-5
vwko431sknb24q6,694,6.542471960506805,7,-4
vwko431sknb24q6,671,6.508769136971682,8,-3
vwko431sknb24q6,1146,7.044032897274685,9,-2
vwko431sknb24q6,2211,7.701200180857446,10,-1
vwko431sknb24q6,1490,7.306531398939505,11,0
vwko431sknb24q6,1052,6.9584483932976555,12,1
vwko431sknb24q6,754,6.625392368007956,13,2
vwko431sknb24q6,1000,6.907755278982137,14,3
vwko431sknb24q6,2570,7.851661177889265,15,4
vwko431sknb24q6,816,6.704414354964107,16,5
vwko431sknb24q6,758,6.630683385642372,17,6
vwko431sknb24q6,692,6.539585955617669,18,7
vwko431sknb24q6,542,6.295266001439646,19,8
vwko431sknb24q6,564,6.335054251498059,20,9
vwko431sknb24q6,507,6.2285110035911835,21,10
3flmrounpxcf35h,630,6.4457198193855785,1,-10
3flmrounpxcf35h,1621,7.390798521735676,2,-9
3flmrounpxcf35h,536,6.284134161070802,3,-8
3flmrounpxcf35h,1987,7.594381242551817,4,-7
3flmrounpxcf35h,1210,7.098375638590786,5,-6
3flmrounpxcf35h,1005,6.912742820493176,6,-5
3flmrounpxcf35h,614,6.419994928147142,7,-4
3flmrounpxcf35h,1492,7.307872780763706,8,-3
3flmrounpxcf35h,1238,7.121252453244542,9,-2
3flmrounpxcf35h,622,6.432940092739179,10,-1
3flmrounpxcf35h,731,6.594413459749778,11,0
3flmrounpxcf35h,1310,7.177782416195197,12,1
3flmrounpxcf35h,375,5.926926025970411,13,2
3flmrounpxcf35h,759,6.63200177739563,14,3
3flmrounpxcf35h,2416,7.789868559054706,15,4
3flmrounpxcf35h,563,6.333279628139691,16,5
3flmrounpxcf35h,334,5.811140992976701,17,6
3flmrounpxcf35h,651,6.478509642208569,18,7
3flmrounpxcf35h,2804,7.938802248154481,19,8
3flmrounpxcf35h,318,5.762051382780177,20,9
3flmrounpxcf35h,1769,7.478169694159785,21,10
fylp7velfqam6n6,731,6.594413459749778,1,-10
fylp7velfqam6n6,1460,7.286191714702382,2,-9
fylp7velfqam6n6,708,6.56244409369372,3,-8
fylp7velfqam6n6,1406,7.2485040723706105,4,-7
fylp7velfqam6n6,705,6.558197802812269,5,-6
fylp7velfqam6n6,890,6.7912214627261855,6,-5
fylp7velfqam6n6,976,6.883462586413092,7,-4
fylp7velfqam6n6,586,6.373319789577012,8,-3
fylp7velfqam6n6,1444,7.275172319452771,9,-2
fylp7velfqam6n6,458,6.126869184114185,10,-1
fylp7velfqam6n6,652,6.480044561926653,11,0
fylp7velfqam6n6,822,6.71174039505618,12,1
fylp7velfqam6n6,978,6.885509670034818,13,2
fylp7velfqam6n6,576,6.3561076606958915,14,3
fylp7velfqam6n6,806,6.692083742506628,15,4
fylp7velfqam6n6,1718,7.4489161025442,16,5
fylp7velfqam6n6,1050,6.956545443151569,17,6
fylp7velfqam6n6,1750,7.4673710669175595,18,7
fylp7velfqam6n6,516,6.246106765481563,19,8
fylp7velfqam6n6,634,6.452048954437226,20,9
fylp7velfqam6n6,808,6.694562058521095,21,10
xpqsc7xu7sguz63,1171,7.065613363597717,1,-10
xpqsc7xu7sguz63,469,6.150602768446279,2,-9
xpqsc7xu7sguz63,4775,8.471149252914831,3,-8
xpqsc7xu7sguz63,553,6.315358001522335,4,-7
xpqsc7xu7sguz63,671,6.508769136971682,5,-6
xpqsc7xu7sguz63,1339,7.199678345691172,6,-5
xpqsc7xu7sguz63,855,6.75110146893676,7,-4
xpqsc7xu7sguz63,347,5.849324779946859,8,-3
xpqsc7xu7sguz63,375,5.926926025970411,9,-2
xpqsc7xu7sguz63,549,6.3080984415095305,10,-1
xpqsc7xu7sguz63,480,6.173786103901937,11,0
xpqsc7xu7sguz63,700,6.551080335043404,12,1
xpqsc7xu7sguz63,501,6.2166061010848646,13,2
xpqsc7xu7sguz63,360,5.886104031450156,14,3
xpqsc7xu7sguz63,673,6.511745329644728,15,4
xpqsc7xu7sguz63,707,6.561030665896573,16,5
xpqsc7xu7sguz63,866,6.763884908562435,17,6
xpqsc7xu7sguz63,664,6.498282149476434,18,7
xpqsc7xu7sguz63,855,6.75110146893676,19,8
xpqsc7xu7sguz63,405,6.003887067106539,20,9
xpqsc7xu7sguz63,527,6.267200548541362,21,10
u96hm1es6o9s8hn,550,6.309918278226516,1,-10
u96hm1es6o9s8hn,1161,7.057036981697891,2,-9
u96hm1es6o9s8hn,870,6.76849321164863,3,-8
u96hm1es6o9s8hn,675,6.51471269087253,4,-7
u96hm1es6o9s8hn,880,6.779921907472252,5,-6
u96hm1es6o9s8hn,1653,7.410347097821024,6,-5
u96hm1es6o9s8hn,908,6.811244378601294,7,-4
u96hm1es6o9s8hn,651,6.478509642208569,8,-3
u96hm1es6o9s8hn,1040,6.946975992135418,9,-2
u96hm1es6o9s8hn,549,6.3080984415095305,10,-1
u96hm1es6o9s8hn,1284,7.157735484249907,11,0
u96hm1es6o9s8hn,865,6.762729506931879,12,1
u96hm1es6o9s8hn,1290,7.162397497355718,13,2
u96hm1es6o9s8hn,1118,7.0192966537150445,14,3
u96hm1es6o9s8hn,1136,7.035268599281097,15,4
u96hm1es6o9s8hn,1643,7.404279118037268,16,5
u96hm1es6o9s8hn,975,6.882437470997847,17,6
u96hm1es6o9s8hn,654,6.483107351457199,18,7
u96hm1es6o9s8hn,1402,7.2456550675945355,19,8
u96hm1es6o9s8hn,2226,7.70796153183549,20,9
u96hm1es6o9s8hn,1115,7.016609683894219,21,10
b6mxf2cfn7w3wds,1320,7.1853870155804165,1,-10
b6mxf2cfn7w3wds,1129,7.029087564149662,2,-9
b6mxf2cfn7w3wds,1064,6.96979066990159,3,-8
b6mxf2cfn7w3wds,1942,7.571473648851271,4,-7
b6mxf2cfn7w3wds,1448,7.277938572945661,5,-6
b6mxf2cfn7w3wds,905,6.807934943699926,6,-5
b6mxf2cfn7w3wds,765,6.639875833826536,7,-4
b6mxf2cfn7w3wds,1342,7.201916317531627,8,-3
b6mxf2cfn7w3wds,2965,7.994632311431825,9,-2
b6mxf2cfn7w3wds,893,6.794586580876499,10,-1
b6mxf2cfn7w3wds,818,6.706862336602747,11,0
b6mxf2cfn7w3wds,854,6.74993119378857,12,1
b6mxf2cfn7w3wds,1148,7.045776576879511,13,2
b6mxf2cfn7w3wds,1380,7.22983877815125,14,3
b6mxf2cfn7w3wds,877,6.776506992372183,15,4
b6mxf2cfn7w3wds,1076,6.98100574072173,16,5
b6mxf2cfn7w3wds,1238,7.121252453244542,17,6
b6mxf2cfn7w3wds,3466,8.150756470275551,18,7
b6mxf2cfn7w3wds,1244,7.126087273299125,19,8
b6mxf2cfn7w3wds,1174,7.068172000388042,20,9
b6mxf2cfn7w3wds,1465,7.289610521451167,21,10
umanj20333jh7c9,1166,7.061334366910438,1,-10
umanj20333jh7c9,1031,6.93828448401696,2,-9
umanj20333jh7c9,1298,7.168579897264035,3,-8
umanj20333jh7c9,577,6.3578422665081,4,-7
umanj20333jh7c9,1065,6.970730078143525,5,-6
umanj20333jh7c9,2518,7.831220214604293,6,-5
umanj20333jh7c9,839,6.732210706467206,7,-4
umanj20333jh7c9,1229,7.113956109566034,8,-3
umanj20333jh7c9,1119,7.020190708311925,9,-2
umanj20333jh7c9,1008,6.915723448631314,10,-1
umanj20333jh7c9,1145,7.0431599159883405,11,0
umanj20333jh7c9,649,6.47543271670409,12,1
umanj20333jh7c9,797,6.680854678790215,13,2
umanj20333jh7c9,1053,6.959398512133975,14,3
umanj20333jh7c9,1107,7.009408932708637,15,4
umanj20333jh7c9,807,6.693323668269949,16,5
umanj20333jh7c9,923,6.827629234502852,17,6
umanj20333jh7c9,556,6.320768294250582,18,7
umanj20333jh7c9,520,6.253828811575473,19,8
umanj20333jh7c9,1874,7.535830462798367,20,9
umanj20333jh7c9,1418,7.257002707092073,21,10
nsjwg9swjov08l7,450,6.1092475827643655,1,-10
nsjwg9swjov08l7,688,6.5337888379333435,2,-9
nsjwg9swjov08l7,1683,7.428333194190806,3,-8
nsjwg9swjov08l7,408,6.0112671744041615,4,-7
nsjwg9swjov08l7,426,6.054439346269371,5,-6
nsjwg9swjov08l7,288,5.662960480135946,6,-5
nsjwg9swjov08l7,806,6.692083742506628,7,-4
nsjwg9swjov08l7,548,6.306275286948016,8,-3
nsjwg9swjov08l7,442,6.091309882077698,9,-2
nsjwg9swjov08l7,344,5.840641657373398,10,-1
nsjwg9swjov08l7,794,6.677083461247136,11,0
nsjwg9swjov08l7,446,6.100318952020064,12,1
nsjwg9swjov08l7,348,5.8522024797744745,13,2
nsjwg9swjov08l7,448,6.104793232414985,14,3
nsjwg9swjov08l7,318,5.762051382780177,15,4
nsjwg9swjov08l7,778,6.656726524178391,16,5
nsjwg9swjov08l7,932,6.837332814685591,17,6
nsjwg9swjov08l7,450,6.1092475827643655,18,7
nsjwg9swjov08l7,380,5.940171252720432,19,8
nsjwg9swjov08l7,400,5.991464547107982,20,9
nsjwg9swjov08l7,188,5.236441962829949,21,10
8blzg1bgy00e95v,1941,7.57095858316901,1,-10
8blzg1bgy00e95v,2868,7.961370201719511,2,-9
8blzg1bgy00e95v,4166,8.334711621820917,3,-8
8blzg1bgy00e95v,1838,7.516433302915632,4,-7
8blzg1bgy00e95v,4244,8.353261499733874,5,-6
8blzg1bgy00e95v,2579,7.8551570058813445,6,-5
8blzg1bgy00e95v,3215,8.07558263667172,7,-4
8blzg1bgy00e95v,2561,7.848153086199526,8,-3
8blzg1bgy00e95v,6060,8.70946507906336,9,-2
8blzg1bgy00e95v,4110,8.32117830749028,10,-1
8blzg1bgy00e95v,1759,7.472500744737558,11,0
8blzg1bgy00e95v,4621,8.438366410870266,12,1
8blzg1bgy00e95v,1308,7.176254532017144,13,2
8blzg1bgy00e95v,3080,8.03268487596762,14,3
8blzg1bgy00e95v,1049,6.955592608396297,15,4
8blzg1bgy00e95v,1098,7.001245622069476,16,5
8blzg1bgy00e95v,2992,8.003697339094368,17,6
8blzg1bgy00e95v,3692,8.213923595622743,18,7
8blzg1bgy00e95v,1144,7.042286171939743,19,8
